deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.9803333333333333,-2247.51412437573,-2311.7242208091,-2266.26429115292,-2356.10287825441,-2185.37259513621,-2316.2808980319896,-2188.10083499637,-2275.69740834804,-2216.81722215602,-2263.16115909864,-2264.0297724186103,-2373.97117839898,-2227.27229085418,-2269.081343275,-2220.6251810423896,-2266.72545969126,,
-0.986,-2248.53187916557,-2312.73430892442,-2267.82739870649,-2357.5758726566,-2186.4771907778,-2317.20831404533,-2189.2458805593,-2276.7353354749303,-2218.06714090662,-2264.0237437608303,-2264.81402395862,-2374.77893180001,-2229.24723524426,-2270.9223592223498,-2222.27429813266,-2268.13633440268,,
-0.9916666666666667,-2249.5568885950697,-2313.75254671345,-2269.41384533463,-2359.07418410858,-2187.59949515601,-2318.15567804811,-2190.42001980986,-2277.79857290718,-2219.33808546337,-2264.91376010119,-2265.60475813825,-2375.5934898333303,-2231.2380011097603,-2272.78210472089,-2223.94306986805,-2269.57089049745,,
-0.9973333333333333,-2250.58919535061,-2314.7787226373603,-2271.02360022543,-2360.5975940275302,-2188.73946680184,-2319.12282387967,-2191.62320224305,-2278.88771292686,-2220.6297931301997,-2265.83082457362,-2266.4019035034303,-2376.41484227754,-2233.24438344126,-2274.6604709644103,-2225.6312591647697,-2271.02886252686,,
-1.003,-2251.62898353219,-2315.81255861168,-2272.65666146555,-2362.1459313891396,-2189.8970341385802,-2320.10959234588,-2192.85526481678,-2280.0033703905,-2221.94202889545,-2266.77455501401,-2267.2053883538397,-2377.24297086988,-2235.2661682701896,-2276.5573469641,-2227.3386416417397,-2272.5099903998603,,
-1.0086666666666666,-2252.67650447518,-2316.8537927437,-2274.3130613457997,-2363.7190573219395,-2191.0721523454,-2321.11583410607,-2194.1159755294398,-2281.14615702829,-2223.27456453035,-2267.7445741955,-2268.0151349860103,-2378.0778415761897,-2237.3031723072,-2278.47261433029,-2229.0649911056603,-2274.01400945205,,
-1.0143333333333333,-2253.73200320873,-2317.9022531832,-2275.99280535447,-2365.31684561319,-2192.2647662026698,-2322.1414099378603,-2195.40508485284,-2282.3166596423102,-2224.62714916543,-2268.74052516158,-2268.8310821404198,-2378.91940828246,-2239.35521882098,-2280.40614734067,-2230.8100856216,-2275.54067211635,,
-1.02,-2254.79567065496,-2318.95791588944,-2277.69585876388,-2366.93916343282,-2193.47481745664,-2323.18619243503,-2196.7223564976102,-2283.51541426006,-2225.9995777992604,-2269.76205853374,-2269.65316943684,-2379.76761991082,-2241.4221429156,-2282.35781268242,-2232.5737167954603,-2277.0897224363503,,
-1.0256666666666665,-2255.8675817008498,-2320.02090724796,-2279.4221361805,-2368.58586517108,-2194.70225923175,-2324.2500653291395,-2198.06762590937,-2284.74288657,-2227.39161544632,-2270.8088184570997,-2270.48134657114,-2380.6224113315398,-2243.50378140472,-2284.32747987304,-2234.35567038432,-2278.66091812507,,
-1.0313333333333332,-2256.94767373323,-2321.0914520220103,-2281.17148887648,-2370.25679787393,-2195.9470424925603,-2325.33292278866,-2199.44076881592,-2285.9994509837197,-2228.80305129535,-2271.88048429168,-2271.31556972485,-2381.48371601149,-2245.59999278125,-2286.3149954527,-2236.15573211824,-2280.25400413047,,
-1.037,-2258.03572246939,-2322.1698081729,-2282.94372857371,-2371.95181847948,-2197.20913676144,-2326.43466732791,-2200.8417112722,-2287.28537304954,-2230.23367409812,-2272.9767174344697,-2272.15580296762,-2382.35146444986,-2247.71061901319,-2288.32020904312,-2237.97369185449,-2281.8687436415803,,
-1.0426666666666664,-2259.13138427374,-2323.25619483041,-2284.7386762301003,-2373.67081525106,-2198.4885219959197,-2327.55520847715,-2202.2703800505396,-2288.60079462345,-2231.68326973112,-2274.09718921151,-2273.00201151235,-2383.22558531534,-2249.83553840918,-2290.3429574637603,-2239.80934155871,-2283.5048910703304,,
-1.0483333333333331,-2260.23426228601,-2324.35074362665,-2286.55618891659,-2375.41371998188,-2199.78520230375,-2328.69446088313,-2203.7266876719896,-2289.94572529678,-2233.15164426643,-2275.24160449377,-2273.85416975222,-2384.10601193875,-2251.97461586651,-2292.38306986158,-2241.66246172326,-2285.1621983518,,
-1.054,-2261.3440321358603,-2325.45345318464,-2288.39621522303,-2377.18050581065,-2201.09919015669,-2329.8523446174104,-2205.2104903334102,-2291.32004996155,-2234.63859243442,-2276.40964483371,-2274.71224996189,-2384.99268028608,-2254.12772021504,-2294.4403757056602,-2243.53284780017,-2286.84043342709,,
-1.0596666666666668,-2262.46052148844,-2326.5641716412,-2290.25880886714,-2378.97117280469,-2202.43052094332,-2331.02878181888,-2206.72156415891,-2292.7235483584,-2236.14392290543,-2277.60102011126,-2275.5762308930803,-2385.88553355775,-2256.29473098917,-2296.51469740974,-2245.42027228902,-2288.53934687041,,
-1.0653333333333332,-2263.58377991534,-2327.68260697882,-2292.1441068343397,-2380.78571966683,-2203.77923755945,-2332.22369872102,-2208.25961537602,-2294.15594174373,-2237.66743984643,-2278.81543681366,-2276.44608063914,-2386.78452161485,-2258.4755341283803,-2298.6058418447897,-2247.32452866643,-2290.25871012595,,
-1.071,-2264.71401420294,-2328.8083821762802,-2294.0523243244197,-2382.6241116092897,-2205.14539965141,-2333.4370246548897,-2209.82426129697,-2295.61694383257,-2239.20896408198,-2280.05261301179,-2277.32176930206,-2387.68959908784,-2260.6700097908397,-2300.71362115909,-2249.24538648309,-2291.99828258478,,
-1.0766666666666667,-2265.85153620529,-2329.94114239499,-2295.98369559846,-2384.48625952177,-2206.52906829468,-2334.6686886894,-2211.41507431279,-2297.1063105571398,-2240.7683066755603,-2281.31227305363,-2278.20327102196,-2388.60072917965,-2262.8780529301503,-2302.83782964401,-2251.18262984954,-2293.75782631928,,
-1.0823333333333331,-2266.99668785051,-2331.08065900795,-2297.93848201042,-2386.3720109115898,-2207.9303031003,-2335.9186211073497,-2213.0315933537804,-2298.62386145168,-2242.3452866472103,-2282.59414719187,-2279.0905428020496,-2389.51787966118,-2265.0995491444896,-2304.97826611862,-2253.1360431041603,-2295.53711302882,,
-1.0879999999999999,-2268.14978720894,-2332.2269000774104,-2299.91691984907,-2388.2811682362,-2209.34916889778,-2337.18675199037,-2214.67334566703,-2300.1694806259698,-2243.93973245857,-2283.89797036779,-2279.98356037078,-2390.44102444513,-2267.33439510421,-2307.13470991418,-2255.10541269155,-2297.3359069438397,,
-1.0936666666666666,-2269.31112086662,-2333.38002340135,-2301.91922427587,-2390.2135259632396,-2210.78572201355,-2338.47300948844,-2216.3399075543202,-2301.74309064448,-2245.55147312788,-2285.22349686721,-2280.88227718668,-2391.37013455224,-2269.5824865739,-2309.30693984724,-2257.09053377123,-2299.15397809854,,
-1.0993333333333333,-2270.4809212502696,-2334.5403192037,-2303.94556989202,-2392.16892199841,-2212.2399989095998,-2339.7773195535,-2218.03090174936,-2303.3446186442,-2247.18033833422,-2286.57046609305,-2281.78666206235,-2392.30518804215,-2271.84372368141,-2311.49471845616,-2259.0912068838697,-2300.99109317978,,
-1.105,-2271.65937523031,-2335.7081344004896,-2305.9960917705,-2394.1472806660604,-2213.7120425724397,-2341.0996074095,-2219.74605108665,-2304.97395967154,-2248.8261568644,-2287.93864265043,-2282.69667348581,-2393.24615971189,-2274.11800232555,-2313.6978049751397,-2261.10724487306,-2302.84702547447,,
-1.1106666666666665,-2272.84662994625,-2336.88382015314,-2308.07086815675,-2396.14863544961,-2215.20187161142,-2342.4397995963395,-2221.4851638219197,-2306.6309450091503,-2250.4887735153197,-2289.3277854387397,-2283.61227811977,-2394.19302665666,-2276.4052242420103,-2315.91593979686,-2263.13845854298,-2304.7215411261104,,
-1.1163333333333332,-2274.04279208967,-2338.067693275,-2310.16995415156,-2398.17312922608,-2216.70950009413,-2343.79782471913,-2223.24811294073,-2308.31532382091,-2252.16803278997,-2290.73765993048,-2284.53344410505,-2395.1457643924696,-2278.70528411478,-2318.14885634135,-2265.18468520248,-2306.61441817493,,
-1.1219999999999999,-2275.24793189583,-2339.26002815117,-2312.2933377931895,-2400.22098906755,-2218.23491521831,-2345.17361883701,-2225.03481791032,-2310.02675872075,-2253.86376322458,-2292.16805204518,-2285.46014506527,-2396.10434335781,-2281.01808416182,-2320.39629245778,-2267.2457598818105,-2308.52542435629,,
-1.1276666666666666,-2276.46209033698,-2340.46104730566,-2314.4409797478197,-2402.29249545619,-2219.7781155363,-2346.5671294743397,-2226.84517987257,-2311.7648351702,-2255.57582389773,-2293.61873395284,-2286.39236426637,-2397.0687377355703,-2283.3435207718,-2322.65794713071,-2269.32152801734,-2310.4543406861103,,
-1.1333333333333333,-2277.68527165487,-2341.67092823818,-2316.61279649823,-2404.3879510497,-2221.33906492928,-2347.9783197079896,-2228.67905662849,-2313.52908235115,-2257.30405727218,-2295.08948971832,-2287.33008719275,-2398.03891903411,-2285.68149009733,-2324.93355449851,-2271.41184328175,-2312.40094819406,,
-1.139,-2278.91746486747,-2342.88980607969,-2318.80870027737,-2406.5076543254604,-2222.91772936147,-2349.40716910564,-2230.53623451248,-2315.31900025992,-2259.04832387113,-2296.58011246475,-2288.27331686252,-2399.0148588503603,-2288.03188099925,-2327.2228524523603,-2273.51655713434,-2314.36503295459,,
-1.1446666666666667,-2280.15860864014,-2344.1177779607897,-2321.02858216895,-2408.65188238313,-2224.51406374817,-2350.85367994155,-2232.4164370264,-2317.1340952823302,-2260.80846718276,-2298.09040199719,-2289.2220572582396,-2399.99653000538,-2290.3945825629103,-2329.52559013903,-2275.63553486638,-2316.3463741158102,,
-1.1503333333333332,-2281.40862889549,-2345.35490118543,-2323.27233475167,-2410.82087746459,-2226.1280108226897,-2352.31787278259,-2234.31932753875,-2318.97391558529,-2262.58435829985,-2299.6201563189497,-2290.1763253298,-2400.9839071502697,-2292.76948934598,-2331.8415452844897,-2277.7686489643397,-2318.3447773159,,
-1.156,-2282.66740912419,-2346.60121567927,-2325.53987148104,-2413.0148409736803,-2227.75951452173,-2353.79978753251,-2236.24456004087,-2320.83809084889,-2264.3758450956398,-2301.16917889383,-2291.13614919385,-2401.97697426926,-2295.15647567318,-2334.17053362822,-2279.91575411849,-2320.3600416969,,
-1.1616666666666666,-2283.93480936845,-2347.8567191858897,-2327.83111288188,-2415.2339273159196,-2229.4084976120002,-2355.29947976382,-2238.19180556802,-2322.7263536538,-2266.18280069843,-2302.7372823506303,-2292.1015500377102,-2402.97571310561,-2297.55543177973,-2336.5123811368,-2282.07673345865,-2322.3919733437697,,
-1.1673333333333331,-2285.2106511364104,-2349.12139056717,-2330.14599572262,-2417.47824088642,-2231.07488515605,-2356.81701647841,-2240.1607838762898,-2324.63854052153,-2268.00507973992,-2304.32428013445,-2293.07256161138,-2403.9801197879397,-2299.96622612288,-2338.86695461572,-2284.2514495595397,-2324.44040169751,,
-1.1729999999999998,-2286.49474384395,-2350.3951801330104,-2332.4844333101396,-2419.74783457967,-2232.75858407575,-2358.35247205309,-2242.1512654531502,-2326.5745682874103,-2269.8425569954998,-2305.92999037029,-2294.04921537909,-2404.99019814564,-2302.38873822325,-2341.23412303339,-2286.4397829934196,-2326.50514624064,,
-1.1786666666666665,-2287.78687998153,-2351.6780135596105,-2334.8463495147503,-2422.04271226767,-2234.45950007802,-2359.90592132212,-2244.16306567254,-2328.53439354768,-2271.69510097876,-2307.55423518787,-2295.03153241129,-2406.00595960318,-2304.82283690474,-2343.61379691636,-2288.64160164267,-2328.5860415986103,,
-1.1843333333333332,-2289.08687147996,-2352.96978499137,-2337.23160543314,-2424.3628286079197,-2236.17752938212,-2361.4774379104997,-2246.19599976034,-2330.5179630132,-2273.56257659919,-2309.19683573648,-2296.01953353175,-2407.02742511594,-2307.2684042434103,-2346.00588920474,-2290.85678420684,-2330.6829420238396,,
-1.19,-2290.39457001701,-2354.27036256798,-2339.6400322431,-2426.70809661339,-2237.9125527554197,-2363.06708815912,-2248.2498331517,-2332.52517239526,-2275.4448675550198,-2310.85762068376,-2297.01323726134,-2408.05462264465,-2309.72529646761,-2348.41032600458,-2293.0852110856895,-2332.79569552222,,
-1.1956666666666664,-2291.70987119817,-2355.57958536936,-2342.07140904687,-2429.07839562351,-2239.66444747549,-2364.6749271430604,-2250.32426668337,-2334.55583510143,-2277.3418436496,-2312.53642516096,-2298.01264709708,-2409.0875836618497,-2312.19339511637,-2350.8270383937,-2295.32676071508,-2334.92416582783,,
-1.2013333333333334,-2293.03274569668,-2356.8972671574898,-2344.52547274599,-2431.47358068901,-2241.4330757472603,-2366.3009978630303,-2252.41891976027,-2336.6096737051603,-2279.25338409889,-2314.23308711919,-2299.01774804964,-2410.12634536661,-2314.67256714432,-2353.25597330992,-2297.58131880468,-2337.0682323367396,,
-1.2069999999999999,-2294.36320810992,-2358.22320554371,-2347.00194095241,-2433.8934954952397,-2243.21830220168,-2367.94532814113,-2254.53338569764,-2338.68632909287,-2281.17937283303,-2315.9474273531896,-2300.02853447043,-2411.17094255338,-2317.16268895272,-2355.69707669123,-2299.84875986179,-2339.22776367003,,
-1.2126666666666666,-2295.70131742862,-2359.55719596227,-2349.50051445559,-2436.3379811005602,-2245.01997246061,-2369.6079301585996,-2256.66727862874,-2340.7853923743696,-2283.11968572883,-2317.6792972542803,-2301.04496555683,-2412.22140779153,-2319.6636267739,-2358.15029438293,-2302.12898306686,-2341.40265278731,,
-1.2183333333333333,-2297.04715945452,-2360.8990507336,-2352.02089970846,-2438.80688280264,-2246.8379346568804,-2371.28879896573,-2258.82034007025,-2342.9064416597,-2285.07421071353,-2319.42853258061,-2302.06700253624,-2413.27776756693,-2322.1752552081302,-2360.61557114962,-2304.4218812099803,-2343.59277690467,,
-1.224,-2298.40079613983,-2362.2486206242497,-2354.5627997248603,-2441.30004617928,-2248.6720325686397,-2372.98791368099,-2260.99250896071,-2345.04907862563,-2287.04283441573,-2321.19497367146,-2303.094594435,-2414.34004510716,-2324.6974558672896,-2363.0928627,-2306.72735412788,-2345.79804190428,,
-1.2296666666666667,-2299.76227158129,-2363.60580947363,-2357.12593297078,-2443.8173112588197,-2250.52210418701,-2374.70523821314,-2263.18391020512,-2347.2129485145397,-2289.0254455926897,-2322.97846433261,-2304.12768992691,-2415.4082490209603,-2327.23009037387,-2365.58211015835,-2309.04529514708,-2348.01832893798,,
-1.2353333333333332,-2301.13158977811,-2364.97057864003,-2359.71003872992,-2446.3584997891,-2252.3879871296103,-2376.44071995513,-2265.39488386615,-2349.39773529091,-2291.02192683071,-2324.77884574303,-2305.16623409844,-2416.4823799185,-2329.7730626967,-2368.0832692688396,-2311.37562274033,-2350.25354019072,,
-1.2409999999999999,-2302.50870646779,-2366.34293852996,-2362.3148484796498,-2448.9234028735395,-2254.26952344424,-2378.19429325578,-2267.62590750446,-2351.6031330950896,-2293.03217397396,-2326.5959631444603,-2306.2101704924103,-2417.56242950562,-2332.32625710732,-2370.59629729263,-2313.71824147323,-2352.50357123823,,
-1.2466666666666666,-2303.89352443902,-2367.7229314547603,-2364.9401068586103,-2451.51177354177,-2256.16655698519,-2379.96587819653,-2269.87755196873,-2353.8288074088896,-2295.05608270058,-2328.42965721296,-2307.25947304838,-2418.64836743758,-2334.889579973,-2373.1211519736303,-2316.07307942614,-2354.76830928766,,
-1.252333333333333,-2305.28591411936,-2369.1106069378798,-2367.58550931434,-2454.12333215942,-2258.07891731747,-2381.75538341529,-2272.15039942482,-2356.07436209813,-2297.09353833205,-2330.2797768420896,-2308.31410639403,-2419.7401611956197,-2337.46295381773,-2375.65779196118,-2318.4400519998603,-2357.0476499611605,,
-1.2579999999999998,-2306.68570251114,-2370.50600278545,-2370.2507172954397,-2456.7577720683803,-2260.00645244631,-2383.56270621605,-2274.44506000501,-2358.3393355048997,-2299.14444664141,-2332.1461654248,-2309.3740656276,-2420.83776278401,-2340.0463048777,-2378.20618994637,-2320.81908678048,-2359.34146781766,,
-1.2636666666666665,-2308.0927108381,-2371.9091250297697,-2372.935294259,-2459.41477517392,-2261.94899935492,-2385.38773314732,-2276.76208588301,-2360.62324376105,-2301.20870207316,-2334.02866032942,-2310.4393577458604,-2421.9411153196897,-2342.63958464304,-2380.76631471072,-2323.21012066861,-2361.64965304452,,
-1.2693333333333334,-2309.50675259833,-2373.31993265045,-2375.6387502002103,-2462.0940243170003,-2263.9063905408802,-2387.23034034918,-2279.10194432663,-2362.9256633148,-2303.2861989747603,-2335.92711539592,-2311.51000825887,-2423.05015997459,-2345.24274604912,-2383.33814335858,-2325.61308626918,-2363.97206814978,,
-1.275,-2310.92764246537,-2374.7383454398396,-2378.3606053235,-2464.79520714208,-2265.87846091981,-2389.0903942600303,-2281.46503432501,-2365.24632732505,-2305.37684234049,-2337.84136575169,-2312.58604733534,-2424.16483340782,-2347.8557638679,-2385.92163985068,-2328.02792240596,-2366.3085772427803,,
-1.2806666666666666,-2312.35519163558,-2376.16424593084,-2381.10046466236,-2467.51802449361,-2267.86502977926,-2390.9677518828603,-2283.85165242789,-2367.58519955094,-2307.4805317898604,-2339.7712656945,-2313.66751530701,-2425.28508345272,-2350.47860569059,-2388.5167796932396,-2330.45458051159,-2368.65903154136,,
-1.2863333333333333,-2313.78923973662,-2377.5974851665,-2383.85811001185,-2470.26219283281,-2269.86591916672,-2392.86225986623,-2286.2619959796602,-2369.9424996548896,-2309.59717345325,-2341.7166493805803,-2314.75446381575,-2426.41086373117,-2353.11125852127,-2391.12352171689,-2332.89299486305,-2371.02327436928,,
-1.2919999999999998,-2315.2296514875798,-2379.03789931845,-2386.6335235982897,-2473.02744437623,-2271.8809460593498,-2394.7737570393,-2288.69615700525,-2372.3186818128797,-2311.72666354382,-2343.6773680157103,-2315.84693233203,-2427.54214438987,-2355.75371144064,-2393.7418258686603,-2335.34311610709,-2373.40113307669,,
-1.2976666666666665,-2316.6763447477897,-2380.48532246687,-2389.4268900717198,-2475.8135266355803,-2273.90992585224,-2396.70207261789,-2291.1541447691698,-2374.7143815845,-2313.8689107339,-2345.65327342445,-2316.94496232567,-2428.6789092376002,-2358.4059558402,-2396.37162950004,-2337.80489603172,-2375.79243789222,,
-1.3033333333333332,-2318.12928898346,-2381.93957640282,-2392.23853907996,-2478.6201809888603,-2275.9526801564,-2398.64702769772,-2293.6358719661,-2377.130351239,-2316.02382297144,-2347.64420387994,-2318.04859902568,-2429.82116098743,-2361.0679921538,-2399.01286970304,-2340.2782780932102,-2378.19699945082,,
-1.309,-2319.5884920188,-2383.40048902423,-2395.06886667104,-2481.4471165742398,-2278.00904514443,-2400.6084367963,-2296.1411853547197,-2379.56739211374,-2318.19130903429,-2349.6500124751997,-2319.15787098549,-2430.96891409417,-2363.7398195828896,-2401.66545654325,-2342.7632090433603,-2380.6146258393,,
-1.3146666666666667,-2321.05399116409,-2384.8678942123997,-2397.9183150888102,-2484.29397361845,-2280.07887179079,-2402.5861094858,-2298.66984453843,-2382.026295499,-2320.37127480338,-2351.67056392222,-2320.27281287785,-2432.12219785708,-2366.42142965584,-2404.32928044599,-2345.2596457066197,-2383.04513411828,,
-1.3203333333333331,-2322.5258050929397,-2386.34166070417,-2400.78728580804,-2487.16029801096,-2282.16204100898,-2404.5798524010197,-2301.22156712155,-2384.5077960107396,-2322.56362815408,-2353.70570062104,-2321.39345045688,-2433.28104286352,-2369.11281856594,-2407.0042301044896,-2347.76753146547,-2385.4883238665698,,
-1.3259999999999998,-2324.00392606864,-2387.8216925297697,-2403.67615973764,-2490.04555262258,-2284.25846204571,-2406.58947118435,-2303.7960170982396,-2387.0125390551802,-2324.7682825799698,-2355.75528265602,-2322.51979625053,-2434.44549245021,-2371.81398716431,-2409.69015784257,-2350.28680476516,-2387.94402048751,,
-1.3316666666666666,-2325.48825590045,-2389.30795108547,-2406.58521859188,-2492.9491751244395,-2286.36807108225,-2408.61477154538,-2306.39283474852,-2389.54105891147,-2326.9851405382,-2357.81916974435,-2323.6518710261303,-2435.6155818782604,-2374.52492752678,-2412.3869058819896,-2352.81741952117,-2390.4120386373997,,
-1.337333333333333,-2326.97862710691,-2390.80043980666,-2409.51468827287,-2495.8706749192397,-2288.49082757596,-2410.6555640276,-2309.01163784339,-2392.09376860101,-2329.21412438445,-2359.89723317472,-2324.78969005348,-2436.79134522416,-2377.24563263524,-2415.09429952309,-2355.3593087569398,-2392.8922142429396,,
-1.343,-2328.4747698523497,-2392.29919353065,-2412.4647027377,-2498.80973553713,-2290.62673225565,-2412.71166328763,-2311.65202628011,-2394.6709599741603,-2331.45514577894,-2361.98933338404,-2325.93326033214,-2437.97282046168,-2379.9760847828898,-2417.81214808554,-2357.91241244206,-2395.38438279779,,
-1.3486666666666667,-2329.9763421156,-2393.8042413710396,-2415.43534336148,-2501.7662701550103,-2292.7758007207,-2414.7828887354,-2314.31357725108,-2397.2728101035,-2333.70810899522,-2364.09534762594,-2327.08258305452,-2439.1600356301,-2382.7162749518498,-2420.5402409152202,-2360.47666360457,-2397.888389002,,
-1.3543333333333334,-2331.4830084047,-2395.3155950535997,-2418.42665387318,-2504.74041878253,-2294.9380631595,-2416.86906948387,-2316.99583654124,-2399.8993848844198,-2335.97293854649,-2366.21514333927,-2328.2376625744896,-2440.35301714493,-2385.46618170894,-2423.2783722870604,-2363.0519898404395,-2400.40408781879,,
-1.3599999999999999,-2332.99452244991,-2396.83320648504,-2421.43866760112,-2507.73250313613,-2297.11355690407,-2418.97003344579,-2319.69829403316,-2402.55064999719,-2338.2495417280497,-2368.3485984624103,-2329.3984938200697,-2441.5517919103895,-2388.22578593954,-2426.0263145701997,-2365.6383126220003,-2402.93134536568,,
-1.3656666666666666,-2334.5107854654602,-2398.3569623254,-2424.47144828372,-2510.7429572486,-2299.30233707088,-2421.08561886682,-2322.42035590615,-2405.2264805517198,-2340.53783402302,-2370.49560089607,-2330.56507045297,-2442.75636474977,-2390.9950552764003,-2428.7838472298104,-2368.2355592464396,-2405.47000819273,,
-1.3713333333333333,-2336.0318664438896,-2399.88663951514,-2427.52508364554,-2513.77226382007,-2301.5044432989603,-2423.21566080434,-2325.1613975917803,-2407.92666493853,-2342.83773514647,-2372.65602111572,-2331.7373764233603,-2443.96675394998,-2393.77396714989,-2431.5507417705,-2370.84364616375,-2408.01995002721,,
-1.3769999999999998,-2337.5579505746105,-2401.42193512305,-2430.59970334552,-2516.82090175249,-2303.71992725632,-2425.35999549994,-2327.92074537344,-2410.65091642421,-2345.14915382508,-2374.82975624118,-2332.9154051821897,-2445.1829662478303,-2396.56248543645,-2434.32678838399,-2373.46247913648,-2410.5810295907,,
-1.3826666666666665,-2339.08929436543,-2402.96247945865,-2433.69543907885,-2519.88930056162,-2305.9488214583703,-2427.5184521869,-2330.69771122442,-2413.39887507174,-2347.4720219342803,-2377.01669132562,-2334.0991276570603,-2446.40500719167,-2399.36057215578,-2437.11177208661,-2376.0919713306,-2413.15310364137,,
-1.3883333333333332,-2340.62617376525,-2404.5079278511603,-2436.8124260953,-2522.97781581717,-2308.19116448309,-2429.69085154708,-2333.49168188301,-2416.1701151792,-2349.80623487983,-2379.21671672808,-2335.28852599771,-2447.63287142446,-2402.1681903287304,-2439.9055008363002,-2378.7320353226,-2415.7360211618397,,
-1.394,-2342.16884847575,-2406.05802562837,-2439.9508041594395,-2526.08671261594,-2310.44697187842,-2431.87700619784,-2336.30207355175,-2418.96414607699,-2352.15172904027,-2381.42972407335,-2336.48356854561,-2448.86655698871,-2404.98528670124,-2442.70779262261,-2381.38258079376,-2418.3296420668,,
-1.3996666666666666,-2343.71755327784,-2407.6126759932,-2443.1106550375,-2529.2161701944196,-2312.71626825792,-2434.0767124936897,-2339.1284004890804,-2421.78041409828,-2354.50841623653,-2383.65560436737,-2337.68421876584,-2450.10604901694,-2407.81181804362,-2445.51849039861,-2384.04351882133,-2420.9338034520497,,
-1.405333333333333,-2345.27247925766,-2409.1719411582503,-2446.2920265135604,-2532.36630060252,-2314.99905955519,-2436.28976187214,-2341.97023991287,-2424.61829530589,-2356.8762089666798,-2385.89425587864,-2338.89045919415,-2451.35133498042,-2410.64772334882,-2448.33746593576,-2386.71475796243,-2423.54834850736,,
-1.4109999999999998,-2346.8337781331797,-2410.73600823139,-2449.49491083599,-2535.53718258796,-2317.29535443573,-2438.51593805221,-2344.82721199684,-2427.47709544909,-2359.25503320814,-2388.14559621129,-2340.10221919359,-2452.602395725,-2413.49294214306,-2451.16461581017,-2389.39621378425,-2426.17311140846,,
-1.4166666666666665,-2348.40156990423,-2412.3051237774102,-2452.71922722251,-2538.72889863669,-2319.60515783969,-2440.75502649452,-2347.69894251358,-2430.35604285408,-2361.6448091953,-2390.40950134818,-2341.31947317516,-2453.85920273644,-2416.3474091191197,-2453.99986306257,-2392.08780670008,-2428.80793346443,,
-1.4223333333333332,-2349.97593315351,-2413.87955831255,-2455.96485204805,-2541.94156155607,-2321.92846440177,-2443.00682084666,-2350.58495440768,-2433.25430383926,-2364.0454466567103,-2392.6858868473396,-2342.54216819842,-2455.12173192026,-2419.21104351334,-2456.8431749635397,-2394.78945626004,-2431.4526502163503,,
-1.428,-2351.5569191028303,-2415.45956968334,-2459.2315664606303,-2545.17532719264,-2324.26528266515,-2445.27114006862,-2353.48461742495,-2436.1710066565697,-2366.4568778155,-2394.9746478243696,-2343.7702499309,-2456.3899393850197,-2422.08376262528,-2459.6945308277104,-2397.50107819546,-2434.1071000113698,,
-1.4336666666666666,-2353.1445442201502,-2417.04538449619,-2462.5191192439897,-2548.43038379195,-2326.6155976889,-2447.54782337479,-2356.39710065939,-2439.10529360362,-2368.87901875346,-2397.27569834333,-2345.00366874842,-2457.6637878998604,-2424.96547039183,-2462.5539424301,-2400.2226059811396,-2436.77113662921,,
-1.4393333333333334,-2354.73880203805,-2418.63719429851,-2465.82720979248,-2551.70694042628,-2328.9794064938897,-2449.83674889409,-2359.3214320153697,-2442.05636348608,-2371.3117871304003,-2399.58894033291,-2346.2423586321897,-2458.9432361538697,-2427.8560376648998,-2465.4214451910198,-2402.95396610728,-2439.4446117276398,,
-1.4449999999999998,-2356.33965413352,-2420.23514960938,-2469.1555246951802,-2555.00520057816,-2331.35669217204,-2452.1378335255,-2362.2566458021897,-2445.0235089989897,-2373.75510624538,-2401.91427998723,-2347.48626465682,-2460.22823132526,-2430.75535864235,-2468.29708390345,-2405.6950850337,-2442.12739964653,,
-1.4506666666666665,-2357.94703404615,-2421.8393644687303,-2472.50378112452,-2558.32534452967,-2333.74742679068,-2454.45103351262,-2365.2019634028798,-2448.00613925867,-2376.20890274095,-2404.25162219124,-2348.7353233417,-2461.5187232077697,-2433.66329635365,-2471.1809024685103,-2408.4458944429,-2444.81938850315,,
-1.4563333333333333,-2359.56085271563,-2423.449914809,-2475.8717370991103,-2561.667510721,-2336.15158396947,-2456.77634140418,-2368.15697704254,-2451.0037823547896,-2378.6730811299,-2406.6008787814003,-2349.98947484935,-2462.81464765535,-2436.57971688363,-2474.0729549116395,-2411.20631191671,-2447.52048035764,,
-1.4619999999999997,-2361.1809899069,-2425.06684642214,-2479.25920669234,-2565.0317808815,-2338.56911917013,-2459.1137916451003,-2371.12167406867,-2454.01607791739,-2381.1475759638397,-2408.96196227403,-2351.2486471603697,-2464.11594493314,-2439.50448457356,-2476.9732966883703,-2413.97627919906,-2450.2306017042897,,
-1.4676666666666665,-2362.8073052611,-2426.69017097978,-2482.66608545716,-2568.41816863257,-2340.99997180788,-2461.46343431354,-2374.09647353705,-2457.04274088237,-2383.6323101305497,-2411.33477153707,-2352.51278597004,-2465.42255224247,-2442.43747169011,-2479.8819706849,-2416.75572241005,-2452.94969392457,,
