deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.16999999999999998,0.0245191129741757,0.0245195181645647,0.0243000016874819,0.0243011593969562,0.0242670809924778,0.024267463906208,0.0242941818890395,0.0242945215212925,0.0114038858646339,0.0112912682485544,0.0215244457259618,0.0215247379424422,0.0366531866922761,0.0365637116948826,0.0329045654769106,0.0328360562111614,,
-0.17566666666666664,0.0253531174793595,0.0253540404824015,0.0251265100213834,0.0251280293649965,0.0250940673179988,0.0250938163871121,0.025120923683299,0.025121789524567,0.0120162595749574,0.011712519522824,0.0222571092700194,0.0222574404399646,0.0380508087916239,0.0378688390426775,0.0341506272734822,0.0339707007669154,,
-0.18133333333333332,0.0261878441831425,0.0261891637827549,0.0259547460022268,0.0259557365821323,0.0259247503911514,0.025921319592539,0.0259484120364303,0.0259498912224931,0.0128104439537616,0.012187485415204,0.0229915351585972,0.0229910860727326,0.0395209702750049,0.0392234196581102,0.0355037177917271,0.0351310425530875,,
-0.187,0.0270234124691293,0.027025031539877,0.0267881521281115,0.0267846852078894,0.0267642115894828,0.0267504323664941,0.0267769112203628,0.0267787226475739,0.0138031463086007,0.0127499093256089,0.0237307048660912,0.0237260255359832,0.0410596914470723,0.0406309417346987,0.0369939658777185,0.0363342923387893,,
-0.19266666666666665,0.0278599476970391,0.0278617531709587,0.0276409155001267,0.0276164424528979,0.027625200419054,0.0275825210192505,0.0276074349794715,0.0276083936446546,0.0149950520898339,0.0134270509430939,0.0244866409064226,0.0244636271109457,0.0426615851215534,0.0420892515530124,0.0386460667600895,0.0376001650229089,,
-0.1983333333333333,0.0286991452816362,0.028699454646247,0.0285610359434179,0.0284574164229085,0.0285369705150737,0.0284210815601513,0.0284440807560566,0.0284393685994492,0.0163865754422003,0.0142335656886818,0.0253015937823977,0.0252091603532865,0.044323037438682,0.0435940162944859,0.0404801036975476,0.0389481386835477,,
-0.20399999999999996,0.0295544151276357,0.0295397165201364,0.0296619068599441,0.0293308676326749,0.0295578779031681,0.0292745527252063,0.0293021660425083,0.0292733664918654,0.0179821485342706,0.0151752344648484,0.0262838493809092,0.0259819236240437,0.0460449243591633,0.0451412152073328,0.0425094044622952,0.0403963011114463,,
-0.20966666666666667,0.0304975791874665,0.0303944104043783,0.0311117982240454,0.0303035672435879,0.0307831891257788,0.0301620376010791,0.0302299707922418,0.0301167955269775,0.0197857564341204,0.0162559996965208,0.0276078286623476,0.0268407106629795,0.0478337126071502,0.0467289635120238,0.0447346714767125,0.0419623108920606,,
-0.21533333333333332,0.0317118701078179,0.0313268533855461,0.0330659210335908,0.0315067685821604,0.0323345376300976,0.0311227866710827,0.0313397476154017,0.0309913373733932,0.021793244603213,0.0174829053932432,0.0294398078547031,0.0279123440189692,0.0497015417018693,0.048358492197735,0.0471407120224726,0.0436654905553613,,
-0.22099999999999997,0.0334277438494341,0.032505846515679,0.0355997331180862,0.0331078366357202,0.0343290082423931,0.032226632982708,0.0328098751602718,0.0319578184527092,0.0239875327930375,0.0188678220268992,0.031855811461035,0.0293713420035399,0.0516656278223544,0.0500344769664066,0.0497003228505522,0.0455280587431696,,
-0.22666666666666663,0.0358013600567575,0.0341581822933798,0.038685946598265,0.0352437670731168,0.0368413939897607,0.0335763285658687,0.0348359905601165,0.0331420182286332,0.0263402547092898,0.0204263527238571,0.0348178082966242,0.0313639130892677,0.0537456470246299,0.0517653899215754,0.0523812578785846,0.0475726967811187,,
-0.23233333333333334,0.0388502057448887,0.0364547381946374,0.0422141802034576,0.0379676069782703,0.039876411457544,0.0352930166082199,0.0375572912072416,0.0347278301875449,0.0288178285583935,0.0221742003432973,0.0382037687114071,0.0339427242357828,0.0559576216696478,0.0535641771948969,0.055151495956235,0.0498149897515264,,
